Ticker,CIK,accessionNumber,xml_url
AMZN,0001018724,000110465923063739,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923063739/xslF345X04/tm2316497-5_4seq1.xml
AMZN,0001018724,000110465923062272,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923062272/xslF345X04/tm2316177-1_4seq1.xml
AMZN,0001018724,000110465923061894,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923061894/xslF345X04/tm2315865-3_4seq1.xml
AMZN,0001018724,000110465923061885,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923061885/xslF345X04/tm2315865-2_4seq1.xml
AMZN,0001018724,000110465923061877,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923061877/xslF345X04/tm2315865-1_4seq1.xml
AMZN,0001018724,000110465923057243,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923057243/xslF345X04/tm2314804-1_4seq1.xml
AMZN,0001018724,000110465923055500,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923055500/xslF345X04/tm2314326-1_4seq1.xml
AMZN,0001018724,000110465923048516,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923048516/xslF345X04/tm2313380-1_4seq1.xml
AMZN,0001018724,000112760223012687,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223012687/xslF345X04/form4.xml
AMZN,0001018724,000110465923042198,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923042198/xslF345X04/tm2311443-1_4seq1.xml
AMZN,0001018724,000112760223011192,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223011192/xslF345X04/form4.xml
AMZN,0001018724,000110465923028445,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923028445/xslF345X03/tm238276-1_4seq1.xml
AMZN,0001018724,000110465923028442,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923028442/xslF345X03/tm238276-2_4seq1.xml
AMZN,0001018724,000110465923028435,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923028435/xslF345X03/tm238276-3_4seq1.xml
AMZN,0001018724,000112760223007056,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223007056/xslF345X03/form4.xml
AMZN,0001018724,000110465923024850,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923024850/xslF345X03/tm237486-1_4seq1.xml
AMZN,0001018724,000112760223006852,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223006852/xslF345X03/form4.xml
AMZN,0001018724,000112760223006840,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223006840/xslF345X03/form4.xml
AMZN,0001018724,000112760223006827,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223006827/xslF345X03/form4.xml
AMZN,0001018724,000112760223005906,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223005906/xslF345X03/form4.xml
AMZN,0001018724,000112760223005902,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223005902/xslF345X03/form4.xml
AMZN,0001018724,000110465923023350,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923023350/xslF345X03/tm237065-1_4seq1.xml
AMZN,0001018724,000112760223005886,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223005886/xslF345X03/form4.xml
AMZN,0001018724,000112760223005881,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223005881/xslF345X03/form4.xml
AMZN,0001018724,000110465923014571,https://www.sec.gov/Archives/edgar/data/0001018724/000110465923014571/xslF345X03/tm235796-1_4seq1.xml
AMZN,0001018724,000112760223003574,https://www.sec.gov/Archives/edgar/data/0001018724/000112760223003574/xslF345X03/form4.xml
AMZN,0001018724,000089924322039118,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322039118/xslF345X03/doc4.xml
AMZN,0001018724,000112760222026633,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222026633/xslF345X03/form4.xml
AMZN,0001018724,000089924322036943,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322036943/xslF345X03/doc4.xml
AMZN,0001018724,000112760222026347,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222026347/xslF345X03/form4.xml
AMZN,0001018724,000112760222026345,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222026345/xslF345X03/form4.xml
AMZN,0001018724,000112760222026343,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222026343/xslF345X03/form4.xml
AMZN,0001018724,000089924322036208,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322036208/xslF345X03/doc4.xml
AMZN,0001018724,000112760222025972,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025972/xslF345X03/form4.xml
AMZN,0001018724,000112760222025968,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025968/xslF345X03/form4.xml
AMZN,0001018724,000112760222025964,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025964/xslF345X03/form4.xml
AMZN,0001018724,000112760222025961,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025961/xslF345X03/form4.xml
AMZN,0001018724,000112760222025958,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025958/xslF345X03/form4.xml
AMZN,0001018724,000112760222025956,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025956/xslF345X03/form4.xml
AMZN,0001018724,000112760222025946,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025946/xslF345X03/form4.xml
AMZN,0001018724,000112760222025784,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025784/xslF345X03/form4.xml
AMZN,0001018724,000112760222025033,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222025033/xslF345X03/form4.xml
AMZN,0001018724,000112760222024928,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222024928/xslF345X03/form4.xml
AMZN,0001018724,000112760222024172,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222024172/xslF345X03/form4.xml
AMZN,0001018724,000089924322033396,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322033396/xslF345X03/doc4.xml
AMZN,0001018724,000112760222023258,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222023258/xslF345X03/form4.xml
AMZN,0001018724,000112760222022788,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222022788/xslF345X03/form4.xml
AMZN,0001018724,000112760222022786,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222022786/xslF345X03/form4.xml
AMZN,0001018724,000112760222022784,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222022784/xslF345X03/form4.xml
AMZN,0001018724,000112760222022548,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222022548/xslF345X03/form4.xml
AMZN,0001018724,000112760222021903,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021903/xslF345X03/form4.xml
AMZN,0001018724,000112760222021594,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021594/xslF345X03/form4.xml
AMZN,0001018724,000089924322029549,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322029549/xslF345X03/doc4.xml
AMZN,0001018724,000112760222021474,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021474/xslF345X03/form4.xml
AMZN,0001018724,000112760222021471,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021471/xslF345X03/form4.xml
AMZN,0001018724,000112760222021467,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021467/xslF345X03/form4.xml
AMZN,0001018724,000112760222021219,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021219/xslF345X03/form4.xml
AMZN,0001018724,000112760222021216,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021216/xslF345X03/form4.xml
AMZN,0001018724,000112760222021212,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021212/xslF345X03/form4.xml
AMZN,0001018724,000112760222021201,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222021201/xslF345X03/form4.xml
AMZN,0001018724,000112760222020705,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222020705/xslF345X03/form4.xml
AMZN,0001018724,000112760222015604,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222015604/xslF345X03/form4.xml
AMZN,0001018724,000112760222015458,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222015458/xslF345X03/form4.xml
AMZN,0001018724,000112760222015456,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222015456/xslF345X03/form4.xml
AMZN,0001018724,000112760222015452,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222015452/xslF345X03/form4.xml
AMZN,0001018724,000112760222015450,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222015450/xslF345X03/form4.xml
AMZN,0001018724,000112760222014773,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222014773/xslF345X03/form4.xml
AMZN,0001018724,000112760222014763,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222014763/xslF345X03/form4.xml
AMZN,0001018724,000112760222014759,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222014759/xslF345X03/form4.xml
AMZN,0001018724,000112760222014651,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222014651/xslF345X03/form4.xml
AMZN,0001018724,000112760222013500,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222013500/xslF345X03/form4.xml
AMZN,0001018724,000112760222011745,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222011745/xslF345X03/form4.xml
AMZN,0001018724,000112760222011741,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222011741/xslF345X03/form4.xml
AMZN,0001018724,000112760222011739,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222011739/xslF345X03/form4.xml
AMZN,0001018724,000112760222011737,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222011737/xslF345X03/form4.xml
AMZN,0001018724,000112760222011735,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222011735/xslF345X03/form4.xml
AMZN,0001018724,000089924322013133,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322013133/xslF345X03/doc4.xml
AMZN,0001018724,000089924322011803,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322011803/xslF345X03/doc4.xml
AMZN,0001018724,000112760222008807,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222008807/xslF345X03/form4.xml
AMZN,0001018724,000112760222007990,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222007990/xslF345X03/form4.xml
AMZN,0001018724,000112760222006358,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222006358/xslF345X03/form4.xml
AMZN,0001018724,000112760222006336,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222006336/xslF345X03/form4.xml
AMZN,0001018724,000089924322006836,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322006836/xslF345X03/doc4.xml
AMZN,0001018724,000112760222005523,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222005523/xslF345X03/form4.xml
AMZN,0001018724,000112760222005518,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222005518/xslF345X03/form4.xml
AMZN,0001018724,000112760222005516,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222005516/xslF345X03/form4.xml
AMZN,0001018724,000112760222005514,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222005514/xslF345X03/form4.xml
AMZN,0001018724,000112760222005512,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222005512/xslF345X03/form4.xml
AMZN,0001018724,000112760222005496,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222005496/xslF345X03/form4.xml
AMZN,0001018724,000112760222005483,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222005483/xslF345X03/form4.xml
AMZN,0001018724,000112760222004791,https://www.sec.gov/Archives/edgar/data/0001018724/000112760222004791/xslF345X03/form4.xml
AMZN,0001018724,000089924322001363,https://www.sec.gov/Archives/edgar/data/0001018724/000089924322001363/xslF345X03/doc4.xml
AMZN,0001018724,000089924321049405,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321049405/xslF345X03/doc4.xml
AMZN,0001018724,000089924321047521,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321047521/xslF345X03/doc4.xml
AMZN,0001018724,000089924321046964,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321046964/xslF345X03/doc4.xml
AMZN,0001018724,000112760221030359,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221030359/xslF345X03/form4.xml
AMZN,0001018724,000112760221030111,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221030111/xslF345X03/form4.xml
AMZN,0001018724,000112760221029910,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029910/xslF345X03/form4.xml
AMZN,0001018724,000089924321045788,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321045788/xslF345X03/doc4.xml
AMZN,0001018724,000089924321045782,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321045782/xslF345X03/doc4.xml
AMZN,0001018724,000089924321045780,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321045780/xslF345X03/doc4.xml
AMZN,0001018724,000112760221029701,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029701/xslF345X03/form4.xml
AMZN,0001018724,000112760221029696,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029696/xslF345X03/form4.xml
AMZN,0001018724,000112760221029690,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029690/xslF345X03/form4.xml
AMZN,0001018724,000112760221029685,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029685/xslF345X03/form4.xml
AMZN,0001018724,000089924321045109,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321045109/xslF345X03/doc4.xml
AMZN,0001018724,000112760221029502,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029502/xslF345X03/form4.xml
AMZN,0001018724,000112760221029499,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029499/xslF345X03/form4.xml
AMZN,0001018724,000112760221029497,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029497/xslF345X03/form4.xml
AMZN,0001018724,000112760221029495,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029495/xslF345X03/form4.xml
AMZN,0001018724,000112760221029493,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029493/xslF345X03/form4.xml
AMZN,0001018724,000112760221029490,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029490/xslF345X03/form4.xml
AMZN,0001018724,000112760221029488,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029488/xslF345X03/form4.xml
AMZN,0001018724,000112760221029486,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029486/xslF345X03/form4.xml
AMZN,0001018724,000112760221029484,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029484/xslF345X03/form4.xml
AMZN,0001018724,000112760221029482,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221029482/xslF345X03/form4.xml
AMZN,0001018724,000112760221028990,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028990/xslF345X03/form4.xml
AMZN,0001018724,000112760221028983,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028983/xslF345X03/form4.xml
AMZN,0001018724,000112760221028972,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028972/xslF345X03/form4.xml
AMZN,0001018724,000089924321044350,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321044350/xslF345X03/doc4.xml
AMZN,0001018724,000112760221028492,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028492/xslF345X03/form4.xml
AMZN,0001018724,000112760221028488,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028488/xslF345X03/form4.xml
AMZN,0001018724,000112760221028485,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028485/xslF345X03/form4.xml
AMZN,0001018724,000112760221028480,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028480/xslF345X03/form4.xml
AMZN,0001018724,000112760221028472,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028472/xslF345X03/form4.xml
AMZN,0001018724,000112760221028465,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028465/xslF345X03/form4.xml
AMZN,0001018724,000112760221028339,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028339/xslF345X03/form4.xml
AMZN,0001018724,000112760221028329,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028329/xslF345X03/form4.xml
AMZN,0001018724,000112760221028320,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028320/xslF345X03/form4.xml
AMZN,0001018724,000112760221028314,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221028314/xslF345X03/form4.xml
AMZN,0001018724,000112760221027368,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221027368/xslF345X03/form4.xml
AMZN,0001018724,000089924321039450,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321039450/xslF345X03/doc4.xml
AMZN,0001018724,000089924321036614,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321036614/xslF345X03/doc4.xml
AMZN,0001018724,000112760221024795,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221024795/xslF345X03/form4.xml
AMZN,0001018724,000112760221024788,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221024788/xslF345X03/form4.xml
AMZN,0001018724,000112760221024251,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221024251/xslF345X03/form4.xml
AMZN,0001018724,000112760221024245,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221024245/xslF345X03/form4.xml
AMZN,0001018724,000112760221024115,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221024115/xslF345X03/form4.xml
AMZN,0001018724,000089924321033309,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321033309/xslF345X03/doc4.xml
AMZN,0001018724,000112760221023941,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023941/xslF345X03/form4.xml
AMZN,0001018724,000112760221023939,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023939/xslF345X03/form4.xml
AMZN,0001018724,000112760221023935,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023935/xslF345X03/form4.xml
AMZN,0001018724,000112760221023933,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023933/xslF345X03/form4.xml
AMZN,0001018724,000112760221023930,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023930/xslF345X03/form4.xml
AMZN,0001018724,000112760221023922,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023922/xslF345X03/form4.xml
AMZN,0001018724,000112760221023601,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023601/xslF345X03/form4.xml
AMZN,0001018724,000112760221023341,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023341/xslF345X03/form4.xml
AMZN,0001018724,000112760221023080,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221023080/xslF345X03/form4.xml
AMZN,0001018724,000112760221021753,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221021753/xslF345X03/form4.xml
AMZN,0001018724,000089924321027877,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321027877/xslF345X03/doc4.xml
AMZN,0001018724,000112760221021609,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221021609/xslF345X03/form4.xml
AMZN,0001018724,000112760221021607,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221021607/xslF345X03/form4.xml
AMZN,0001018724,000112760221018995,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221018995/xslF345X03/form4.xml
AMZN,0001018724,000112760221018017,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221018017/xslF345X03/form4.xml
AMZN,0001018724,000112760221018015,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221018015/xslF345X03/form4.xml
AMZN,0001018724,000112760221017267,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221017267/xslF345X03/form4.xml
AMZN,0001018724,000112760221017259,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221017259/xslF345X03/form4.xml
AMZN,0001018724,000112760221017255,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221017255/xslF345X03/form4.xml
AMZN,0001018724,000112760221017253,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221017253/xslF345X03/form4.xml
AMZN,0001018724,000112760221017250,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221017250/xslF345X03/form4.xml
AMZN,0001018724,000112760221017247,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221017247/xslF345X03/form4.xml
AMZN,0001018724,000089924321019400,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321019400/xslF345X03/doc4.xml
AMZN,0001018724,000112760221016257,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221016257/xslF345X03/form4.xml
AMZN,0001018724,000112760221016252,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221016252/xslF345X03/form4.xml
AMZN,0001018724,000112760221016245,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221016245/xslF345X03/form4.xml
AMZN,0001018724,000112760221016232,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221016232/xslF345X03/form4.xml
AMZN,0001018724,000089924321018936,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321018936/xslF345X03/doc4.xml
AMZN,0001018724,000089924321018927,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321018927/xslF345X03/doc4.xml
AMZN,0001018724,000112760221015917,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015917/xslF345X03/form4.xml
AMZN,0001018724,000112760221015911,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015911/xslF345X03/form4.xml
AMZN,0001018724,000112760221015902,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015902/xslF345X03/form4.xml
AMZN,0001018724,000112760221015892,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015892/xslF345X03/form4.xml
AMZN,0001018724,000112760221015882,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015882/xslF345X03/form4.xml
AMZN,0001018724,000112760221015575,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015575/xslF345X03/form4.xml
AMZN,0001018724,000112760221015571,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015571/xslF345X03/form4.xml
AMZN,0001018724,000112760221015565,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015565/xslF345X03/form4.xml
AMZN,0001018724,000112760221015557,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015557/xslF345X03/form4.xml
AMZN,0001018724,000112760221015551,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015551/xslF345X03/form4.xml
AMZN,0001018724,000112760221015540,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221015540/xslF345X03/form4.xml
AMZN,0001018724,000112760221014979,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221014979/xslF345X03/form4.xml
AMZN,0001018724,000112760221007893,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221007893/xslF345X03/form4.xml
AMZN,0001018724,000112760221007360,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221007360/xslF345X03/form4.xml
AMZN,0001018724,000089924321006932,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321006932/xslF345X03/doc4.xml
AMZN,0001018724,000112760221006286,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221006286/xslF345X03/form4.xml
AMZN,0001018724,000112760221006273,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221006273/xslF345X03/form4.xml
AMZN,0001018724,000112760221006265,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221006265/xslF345X03/form4.xml
AMZN,0001018724,000112760221006243,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221006243/xslF345X03/form4.xml
AMZN,0001018724,000112760221006212,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221006212/xslF345X03/form4.xml
AMZN,0001018724,000112760221005947,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221005947/xslF345X03/form4.xml
AMZN,0001018724,000112760221005939,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221005939/xslF345X03/form4.xml
AMZN,0001018724,000112760221005912,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221005912/xslF345X03/form4.xml
AMZN,0001018724,000112760221004466,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221004466/xslF345X03/form4.xml
AMZN,0001018724,000112760221001196,https://www.sec.gov/Archives/edgar/data/0001018724/000112760221001196/xslF345X03/form4.xml
AMZN,0001018724,000089924321000114,https://www.sec.gov/Archives/edgar/data/0001018724/000089924321000114/xslF345X03/doc4.xml
AMZN,0001018724,000112760220030439,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220030439/xslF345X03/form4.xml
AMZN,0001018724,000112760220030432,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220030432/xslF345X03/form4.xml
AMZN,0001018724,000089924320032270,https://www.sec.gov/Archives/edgar/data/0001018724/000089924320032270/xslF345X03/doc4.xml
AMZN,0001018724,000089924320032172,https://www.sec.gov/Archives/edgar/data/0001018724/000089924320032172/xslF345X03/doc4.xml
AMZN,0001018724,000112760220029940,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029940/xslF345X03/form4.xml
AMZN,0001018724,000112760220029932,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029932/xslF345X03/form4.xml
AMZN,0001018724,000112760220029688,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029688/xslF345X03/form4.xml
AMZN,0001018724,000089924320031305,https://www.sec.gov/Archives/edgar/data/0001018724/000089924320031305/xslF345X03/doc4.xml
AMZN,0001018724,000112760220029307,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029307/xslF345X03/form4.xml
AMZN,0001018724,000112760220029296,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029296/xslF345X03/form4.xml
AMZN,0001018724,000112760220029276,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029276/xslF345X03/form4.xml
AMZN,0001018724,000112760220029265,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029265/xslF345X03/form4.xml
AMZN,0001018724,000112760220029261,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029261/xslF345X03/form4.xml
AMZN,0001018724,000112760220029257,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029257/xslF345X03/form4.xml
AMZN,0001018724,000112760220029253,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029253/xslF345X03/form4.xml
AMZN,0001018724,000112760220029250,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220029250/xslF345X03/form4.xml
AMZN,0001018724,000112760220028651,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028651/xslF345X03/form4.xml
AMZN,0001018724,000112760220028487,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028487/xslF345X03/form4.xml
AMZN,0001018724,000112760220028201,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028201/xslF345X03/form4.xml
AMZN,0001018724,000112760220028197,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028197/xslF345X03/form4.xml
AMZN,0001018724,000112760220028193,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028193/xslF345X03/form4.xml
AMZN,0001018724,000112760220028184,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028184/xslF345X03/form4.xml
AMZN,0001018724,000112760220028158,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028158/xslF345X03/form4.xml
AMZN,0001018724,000112760220028151,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028151/xslF345X03/form4.xml
AMZN,0001018724,000112760220028144,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028144/xslF345X03/form4.xml
AMZN,0001018724,000112760220028138,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028138/xslF345X03/form4.xml
AMZN,0001018724,000112760220028134,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028134/xslF345X03/form4.xml
AMZN,0001018724,000112760220028128,https://www.sec.gov/Archives/edgar/data/0001018724/000112760220028128/xslF345X03/form4.xml
